Compound,Isomer,Animal_Excluded,k_ehc,k_elim,k_urine,k_a,k_feces
PFBA,Linear,E2,0.0,18.007471968717933,5.962206486536995,100.0,4.260582652926519
PFBA,Linear,E3,0.0,15.768961852105086,5.689409457877337,100.0,2.897475483410894
PFBA,Linear,E4,0.0,1.7551298264663304,17.439654412393335,100.0,6.056118201370374
