Compound,Isomer,Animal_Excluded,k_ehc,k_elim,k_urine,k_a,k_feces
PFHpS,Linear,E2,0.0,0.09012471880055684,0.0,297.6930227750375,0.0
PFHpS,Linear,E3,0.0,0.03969227237131412,0.0,119.54300616936679,0.0
PFHpS,Linear,E4,0.0,0.060160998880006394,0.0,261.6431923148616,0.0
