Compound,Isomer,Animal_Excluded,k_ehc,k_elim,k_urine,k_a,k_feces
PFDS,Linear,E2,3.3093941847502677,0.6238332240638396,0.0,224.5816740588363,3.7539191100509757
PFDS,Linear,E3,4.3615502965093995,0.41100490928976446,0.0,295.6418243753501,3.728272354867946
PFDS,Linear,E4,3.9362255778930666,0.4808294082865263,0.0,217.3741935745301,3.0623370877549623
