Compound,Isomer,Animal_Excluded,k_ehc,k_elim,k_urine,k_a,k_feces
PFTrDS,Branched,E2,173.218255126727,10.004949049011456,0.0,14.196889087837652,0.09769369373432402
PFTrDS,Branched,E3,68.00458633369735,6.05045683330437,0.0,8.063893106500872,0.14288953294064796
PFTrDS,Branched,E4,0.0024725302366599166,13.857061524665939,0.0,218.2667778402756,58.14373521218311
