Compound,Isomer,Animal_Excluded,k_ehc,k_elim,k_urine,k_a,k_feces
PFTrDA,Linear,E2,0.0,0.29752663826981934,0.0,231.07243874971235,0.0
PFTrDA,Linear,E3,0.0,0.20309928010115674,0.0,225.9382944678829,0.0
PFTrDA,Linear,E4,0.0,0.2247220779523273,0.0,122.09236570599151,0.0
