Compound,Isomer,Animal_Excluded,k_ehc,k_elim,k_urine,k_a,k_feces
PFOA,Branched,E2,0.0,16.44992016466587,4.88575921701087,286.3581897691115,0.0
PFOA,Branched,E3,0.0,14.946815896111785,3.221592811811676,291.6891762624163,0.0
PFOA,Branched,E4,0.0,0.0023299467089463524,17.07353244486366,303.1959225001839,0.0
