Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_a,5619.012302223985,26248.955363801575,47.64748596786316,550.8990627859301,3.533575757279433
k_elim,7673.06000015185,26248.955363801575,47.64748596786316,550.8990627859301,3.533575757279433
k_feces,1775.3222243782932,26248.955363801575,47.64748596786316,550.8990627859301,3.533575757279433
k_ehc,884.4438663387973,26248.955363801575,47.64748596786316,550.8990627859301,3.533575757279433
k_renal,18445.257093895434,26248.955363801575,47.64748596786316,550.8990627859301,3.533575757279433
