Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,109.53323926011592,109.53370643440998,0.013670084310496329,8012.6577090900955,89.5134498781613
k_a,0.014137258604560379,109.53370643440998,0.013670084310496329,8012.6577090900955,89.5134498781613
