Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,11607.358334911067,28646.298339824447,0.352495862541161,81267.04845075852,16.88412744761009
k_a,6062.402063029662,28646.298339824447,0.352495862541161,81267.04845075852,16.88412744761009
k_feces,5395.303111106732,28646.298339824447,0.352495862541161,81267.04845075852,16.88412744761009
k_ehc,6028.062427016953,28646.298339824447,0.352495862541161,81267.04845075852,16.88412744761009
