Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,571.3268352754692,577.1954816961344,30.0952643988501,19.178947027898126,2.676752723412133
k_feces,128.1386270535676,577.1954816961344,30.0952643988501,19.178947027898126,2.676752723412133
k_urine,35.92497866949318,577.1954816961344,30.0952643988501,19.178947027898126,2.676752723412133
