Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,1371.1995573391534,3628.356035526509,281.7607947494049,12.877433990607283,1.8943373975868456
k_a,3021.425915710238,3628.356035526509,281.7607947494049,12.877433990607283,1.8943373975868456
k_feces,978.6019699004211,3628.356035526509,281.7607947494049,12.877433990607283,1.8943373975868456
k_urine,957.6073360756448,3628.356035526509,281.7607947494049,12.877433990607283,1.8943373975868456
