Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,47.23215818393808,849.7764691848215,1.8225546983559437,466.255673945683,7.754278173170051
k_feces,121.89012722824798,849.7764691848215,1.8225546983559437,466.255673945683,7.754278173170051
k_urine,804.1830084324725,849.7764691848215,1.8225546983559437,466.255673945683,7.754278173170051
