Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,37248.22244455003,37248.22250164833,0.0001139374763483801,326918093.11061597,18080.876447523664
k_a,0.00017103577559429099,37248.22250164833,0.0001139374763483801,326918093.11061597,18080.876447523664
