Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,2699.857132968368,4029.966928847541,27.9603865482108,144.13130240166228,5.243075404636333
k_feces,478.09728583852086,4029.966928847541,27.9603865482108,144.13130240166228,5.243075404636333
k_ehc,933.984090355752,4029.966928847541,27.9603865482108,144.13130240166228,5.243075404636333
