Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,3158.511993016208,3556.190141741915,28.98144552099,122.70575458930512,4.9692209803599905
k_feces,219.8376090461423,3556.190141741915,28.98144552099,122.70575458930512,4.9692209803599905
k_ehc,269.88793497199896,3556.190141741915,28.98144552099,122.70575458930512,4.9692209803599905
