Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,8606.667110894643,19314.354154086235,3.9352689190136814,4908.013798184624,16.994246955480335
k_feces,5349.121952151576,19314.354154086235,3.9352689190136814,4908.013798184624,16.994246955480335
k_ehc,5476.251417048647,19314.354154086235,3.9352689190136814,4908.013798184624,16.994246955480335
