Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,259.1917823140681,1426.7767101455008,6.403185300948038,222.8229612430951,6.062521808056753
k_a,936.6784753344039,1426.7767101455008,6.403185300948038,222.8229612430951,6.062521808056753
k_urine,265.98502132650646,1426.7767101455008,6.403185300948038,222.8229612430951,6.062521808056753
