Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,201.58136070680177,789.9121559187752,7.8929160013059345,100.07862186650397,10.003930320954058
k_urine,596.2237112132792,789.9121559187752,7.8929160013059345,100.07862186650397,10.003930320954058
