Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,5769.121380945493,14839.623351795697,17.52038782792806,846.9917160247367,29.1031221009832
k_urine,9088.022358678132,14839.623351795697,17.52038782792806,846.9917160247367,29.1031221009832
