Parameter,Fisher_Info_Diagonal,Max_Eigenvalue,Min_Eigenvalue,Condition_Number,Condition_Number_Per_Dim
k_elim,9286.360698984188,14022.33156699099,6.873052395410494,2040.1898254630582,12.683044779316894
k_feces,2428.7202771469874,14022.33156699099,6.873052395410494,2040.1898254630582,12.683044779316894
k_ehc,2475.426868782245,14022.33156699099,6.873052395410494,2040.1898254630582,12.683044779316894
