Animal,Day,Compound,Isomer,PFAS_Intake_ug_day,Hay_Concentration_ug_kg,Feed_Intake_kg_day
E2,0,PFBA,Linear,214.087987309154,143.90402927248593,1.4877136407610447
E2,0,PFBS,Linear,0.8294028309847531,0.557501664473863,1.4877136407610447
E2,0,PFDA,Branched,0.16384007940717912,0.11012877405853871,1.4877136407610447
E2,0,PFDA,Linear,0.8366521128980758,0.5623744314598633,1.4877136407610447
E2,0,PFDS,Branched,245.7600224811177,165.19309613602678,1.4877136407610447
E2,0,PFDS,Linear,168.9163022764406,113.54087080228082,1.4877136407610447
E2,0,PFDoDA,Branched,3.2604416144738386,2.191578758937741,1.4877136407610447
E2,0,PFDoDA,Linear,0.6555863962407741,0.44066706003005174,1.4877136407610447
E2,0,PFDoDS,Branched,110.59548308192129,74.33922769259937,1.4877136407610447
E2,0,PFDoDS,Linear,15.074455428067365,10.132632393123705,1.4877136407610447
E2,0,PFHpA,Branched,0.4498816843562034,0.3023980368467046,1.4877136407610447
E2,0,PFHpA,Linear,3.265436096944018,2.1949359120439156,1.4877136407610447
E2,0,PFHpS,Linear,0.33622158782498296,0.22599886067656658,1.4877136407610447
E2,0,PFHxA,Linear,11.626586810435354,7.815070381748826,1.4877136407610447
E2,0,PFHxS,Branched,0.31079931513566134,0.20891071145699178,1.4877136407610447
E2,0,PFHxS,Linear,1.2947059372488703,0.8702655549938759,1.4877136407610447
E2,0,PFNA,Branched,0.20377661858666843,0.13697301214662913,1.4877136407610447
E2,0,PFNA,Linear,0.3884319146672898,0.2610931996755681,1.4877136407610447
E2,0,PFNS,Branched,330.0069851843221,221.82157650682424,1.4877136407610447
E2,0,PFNS,Linear,105.57997214830382,70.96793983437165,1.4877136407610447
E2,0,PFOA,Branched,17.4561292240545,11.733527707069191,1.4877136407610447
E2,0,PFOA,Linear,64.82689155247958,43.57484516934131,1.4877136407610447
E2,0,PFOS,Branched,20.74798380025668,13.94622139086053,1.4877136407610447
E2,0,PFOS,Linear,100.41134382730473,67.49373069936966,1.4877136407610447
E2,0,PFPeA,Linear,52.14402195431186,35.04977068546432,1.4877136407610447
E2,0,PFPeS,Linear,0.0,0.0,1.4877136407610447
E2,0,PFTeDA,Branched,2.58910900415446,1.740327528912078,1.4877136407610447
E2,0,PFTeDA,Linear,0.2953250924343621,0.19850936654939025,1.4877136407610447
E2,0,PFTrDA,Branched,1.6746787114227555,1.1256727541773888,1.4877136407610447
E2,0,PFTrDA,Linear,0.39804611239364696,0.2675555977224388,1.4877136407610447
E2,0,PFTrDS,Branched,127.81980950965976,85.91694396528698,1.4877136407610447
E2,0,PFTrDS,Linear,3.422547818861495,2.3005420701195423,1.4877136407610447
E2,0,PFUnDA,Branched,0.5692376126703577,0.38262579375098177,1.4877136407610447
E2,0,PFUnDA,Linear,0.46791671643541133,0.3145206870564466,1.4877136407610447
E2,0,PFUnDS,Branched,200.98434594233206,135.09612363271594,1.4877136407610447
E2,0,PFUnDS,Linear,17.955987673386346,12.069518744347134,1.4877136407610447
E2,0,Sum,Linear,1825.406345460689,1226.9877047890052,1.4877136407610447
E2,0,Sum EFSA-4,Linear,205.64006218973395,138.22556744491374,1.4877136407610447
E2,0,Sum branched,Linear,1062.592523863871,714.24533240167,1.4877136407610447
E2,0,Sum linear,Linear,762.8138215968174,512.742372387335,1.4877136407610447
E3,0,PFBA,Linear,191.42345074137523,143.90402927248593,1.3302160593356984
E3,0,PFBS,Linear,0.7415976671895147,0.557501664473863,1.3302160593356984
E3,0,PFDA,Branched,0.14649506384762087,0.11012877405853871,1.3302160593356984
E3,0,PFDA,Linear,0.7480795000876932,0.5623744314598633,1.3302160593356984
E3,0,PFDS,Branched,219.74250937152874,165.19309613602678,1.3302160593356984
E3,0,PFDS,Linear,151.03388973215365,113.54087080228082,1.3302160593356984
E3,0,PFDoDA,Branched,2.9152732604379823,2.191578758937741,1.3302160593356984
E3,0,PFDoDA,Linear,0.5861824000722231,0.44066706003005174,1.3302160593356984
E3,0,PFDoDS,Branched,98.88723451530875,74.33922769259937,1.3302160593356984
E3,0,PFDoDS,Linear,13.478590332678262,10.132632393123705,1.3302160593356984
E3,0,PFHpA,Branched,0.4022547249250747,0.3023980368467046,1.3302160593356984
E3,0,PFHpA,Linear,2.9197389994134646,2.1949359120439156,1.3302160593356984
E3,0,PFHpS,Linear,0.3006273138635399,0.22599886067656658,1.3302160593356984
E3,0,PFHxA,Linear,10.395732126641056,7.815070381748826,1.3302160593356984
E3,0,PFHxS,Branched,0.27789638334733674,0.20891071145699178,1.3302160593356984
E3,0,PFHxS,Linear,1.1576412171395483,0.8702655549938759,1.3302160593356984
E3,0,PFNA,Branched,0.18220370045302975,0.13697301214662913,1.3302160593356984
E3,0,PFNA,Linear,0.3473103671917829,0.2610931996755681,1.3302160593356984
E3,0,PFNS,Branched,295.07062337653986,221.82157650682424,1.3302160593356984
E3,0,PFNS,Linear,94.4026932656508,70.96793983437165,1.3302160593356984
E3,0,PFOA,Branched,15.608126988603813,11.733527707069191,1.3302160593356984
E3,0,PFOA,Linear,57.96395882732439,43.57484516934131,1.3302160593356984
E3,0,PFOS,Branched,18.551487661173717,13.94622139086053,1.3302160593356984
E3,0,PFOS,Linear,89.78124448078037,67.49373069936966,1.3302160593356984
E3,0,PFPeA,Linear,46.62376784183822,35.04977068546432,1.3302160593356984
E3,0,PFPeS,Linear,0.0,0.0,1.3302160593356984
E3,0,PFTeDA,Branched,2.3150116274628583,1.740327528912078,1.3302160593356984
E3,0,PFTeDA,Linear,0.2640603473125556,0.19850936654939025,1.3302160593356984
E3,0,PFTrDA,Branched,1.4973879751634085,1.1256727541773888,1.3302160593356984
E3,0,PFTrDA,Linear,0.3559067528555499,0.2675555977224388,1.3302160593356984
E3,0,PFTrDS,Branched,114.28809863167005,85.91694396528698,1.3302160593356984
E3,0,PFTrDS,Linear,3.0602180068504077,2.3005420701195423,1.3302160593356984
E3,0,PFUnDA,Branched,0.5089749755636247,0.38262579375098177,1.3302160593356984
E3,0,PFUnDA,Linear,0.4183804689157828,0.3145206870564466,1.3302160593356984
E3,0,PFUnDS,Branched,179.70703321023973,135.09612363271594,1.3302160593356984
E3,0,PFUnDS,Linear,16.05506766218379,12.069518744347134,1.3302160593356984
E3,0,Sum,Linear,1632.1587495177837,1226.9877047890052,1.3302160593356984
E3,0,Sum EFSA-4,Linear,183.86986962601395,138.22556744491374,1.3302160593356984
E3,0,Sum branched,Linear,950.1006114662655,714.24533240167,1.3302160593356984
E3,0,Sum linear,Linear,682.058138051518,512.742372387335,1.3302160593356984
E4,0,PFBA,Linear,124.1444885874732,143.90402927248593,0.8626894550145116
E4,0,PFBS,Linear,0.4809508070946399,0.557501664473863,0.8626894550145116
E4,0,PFDA,Branched,0.09500693207397704,0.11012877405853871,0.8626894550145116
E4,0,PFDA,Linear,0.48515449179020526,0.5623744314598633,0.8626894550145116
E4,0,PFDS,Branched,142.51034207774876,165.19309613602678,0.8626894550145116
E4,0,PFDS,Linear,97.95051195429271,113.54087080228082,0.8626894550145116
E4,0,PFDoDA,Branched,1.8906518851693792,2.191578758937741,0.8626894550145116
E4,0,PFDoDA,Linear,0.38015882586017236,0.44066706003005174,0.8626894550145116
E4,0,PFDoDS,Branched,64.13166782432823,74.33922769259937,0.8626894550145116
E4,0,PFDoDS,Linear,8.741315117086275,10.132632393123705,0.8626894550145116
E4,0,PFHpA,Branched,0.26087559760474177,0.3023980368467046,0.8626894550145116
E4,0,PFHpA,Linear,1.8935480657529453,2.1949359120439156,0.8626894550145116
E4,0,PFHpS,Linear,0.19496683395096776,0.22599886067656658,0.8626894550145116
E4,0,PFHxA,Linear,6.741978808530945,7.815070381748826,0.8626894550145116
E4,0,PFHxS,Branched,0.18022506781352612,0.20891071145699178,0.8626894550145116
E4,0,PFHxS,Linear,0.7507689173555683,0.8702655549938759,0.8626894550145116
E4,0,PFNA,Branched,0.11816517320047155,0.13697301214662913,0.8626894550145116
E4,0,PFNA,Linear,0.22524235013611088,0.2610931996755681,0.8626894550145116
E4,0,PFNS,Branched,191.36313494713198,221.82157650682424,0.8626894550145116
E4,0,PFNS,Linear,61.223293339216724,70.96793983437165,0.8626894550145116
E4,0,PFOA,Branched,10.122390623009192,11.733527707069191,0.8626894550145116
E4,0,PFOA,Linear,37.591559431480775,43.57484516934131,0.8626894550145116
E4,0,PFOS,Branched,12.031258131193193,13.94622139086053,0.8626894550145116
E4,0,PFOS,Linear,58.226129753935425,67.49373069936966,0.8626894550145116
E4,0,PFPeA,Linear,30.237067571026813,35.04977068546432,0.8626894550145116
E4,0,PFPeS,Linear,0.0,0.0,0.8626894550145116
E4,0,PFTeDA,Branched,1.5013622074639124,1.740327528912078,0.8626894550145116
E4,0,PFTeDA,Linear,0.1712519372437694,0.19850936654939025,0.8626894550145116
E4,0,PFTrDA,Branched,0.9711060148259757,1.1256727541773888,0.8626894550145116
E4,0,PFTrDA,Linear,0.23081739278525262,0.2675555977224388,0.8626894550145116
E4,0,PFTrDS,Branched,74.11964156592575,85.91694396528698,0.8626894550145116
E4,0,PFTrDS,Linear,1.9846533847093841,2.3005420701195423,0.8626894550145116
E4,0,PFUnDA,Branched,0.3300872374855294,0.38262579375098177,0.8626894550145116
E4,0,PFUnDA,Linear,0.27133368010751563,0.3145206870564466,0.8626894550145116
E4,0,PFUnDS,Branched,116.54600127128079,135.09612363271594,0.8626894550145116
E4,0,PFUnDS,Linear,10.41224654784826,12.069518744347134,0.8626894550145116
E4,0,Sum,Linear,1058.5093543539333,1226.9877047890052,0.8626894550145116
E4,0,Sum EFSA-4,Linear,119.24573944812424,138.22556744491374,0.8626894550145116
E4,0,Sum branched,Linear,616.1719165562554,714.24533240167,0.8626894550145116
E4,0,Sum linear,Linear,442.33743779767775,512.742372387335,0.8626894550145116
E2,1,PFBA,Linear,210.31056454785755,143.90402927248593,1.4614640438568205
E2,1,PFBS,Linear,0.81476863701888,0.557501664473863,1.4614640438568205
E2,1,PFDA,Branched,0.1609492434805861,0.11012877405853871,1.4614640438568205
E2,1,PFDA,Linear,0.8218900107630122,0.5623744314598633,1.4614640438568205
E2,1,PFDS,Branched,241.4237702961862,165.19309613602678,1.4614640438568205
E2,1,PFDS,Linear,165.93590018572613,113.54087080228082,1.4614640438568205
E2,1,PFDoDA,Branched,3.202913555467863,2.191578758937741,1.4614640438568205
E2,1,PFDoDA,Linear,0.6440190635460157,0.44066706003005174,1.4614640438568205
E2,1,PFDoDS,Branched,108.6441083208192,74.33922769259937,1.4614640438568205
E2,1,PFDoDS,Linear,14.808477912169183,10.132632393123705,1.4614640438568205
E2,1,PFHpA,Branched,0.4419438577843487,0.3023980368467046,1.4614640438568205
E2,1,PFHpA,Linear,3.2078199140222594,2.1949359120439156,1.4614640438568205
E2,1,PFHpS,Linear,0.33028920883140916,0.22599886067656658,1.4614640438568205
E2,1,PFHxA,Linear,11.421444363136304,7.815070381748826,1.4614640438568205
E2,1,PFHxS,Branched,0.3053154931709406,0.20891071145699178,1.4614640438568205
E2,1,PFHxS,Linear,1.2718618172306502,0.8702655549938759,1.4614640438568205
E2,1,PFNA,Branched,0.20018113223106201,0.13697301214662913,1.4614640438568205
E2,1,PFNA,Linear,0.38157832342137205,0.2610931996755681,1.4614640438568205
E2,1,PFNS,Branched,324.18425821635844,221.82157650682424,1.4614640438568205
E2,1,PFNS,Linear,103.71709233452833,70.96793983437165,1.4614640438568205
E2,1,PFOA,Branched,17.148128851479388,11.733527707069191,1.4614640438568205
E2,1,PFOA,Linear,63.68306943162039,43.57484516934131,1.4614640438568205
E2,1,PFOS,Branched,20.38190111040952,13.94622139086053,1.4614640438568205
E2,1,PFOS,Linear,98.63966060288402,67.49373069936966,1.4614640438568205
E2,1,PFPeA,Linear,51.22397960223292,35.04977068546432,1.4614640438568205
E2,1,PFPeS,Linear,0.0,0.0,1.4614640438568205
E2,1,PFTeDA,Branched,2.5434261080391933,1.740327528912078,1.4614640438568205
E2,1,PFTeDA,Linear,0.2901143015807277,0.19850936654939025,1.4614640438568205
E2,1,PFTrDA,Branched,1.6451302553795313,1.1256727541773888,1.4614640438568205
E2,1,PFTrDA,Linear,0.39102288580396416,0.2675555977224388,1.4614640438568205
E2,1,PFTrDS,Branched,125.56452436332815,85.91694396528698,1.4614640438568205
E2,1,PFTrDS,Linear,3.362159516859647,2.3005420701195423,1.4614640438568205
E2,1,PFUnDA,Branched,0.5591938398192355,0.38262579375098177,1.4614640438568205
E2,1,PFUnDA,Linear,0.45966067518214,0.3145206870564466,1.4614640438568205
E2,1,PFUnDS,Branched,197.43812715365002,135.09612363271594,1.4614640438568205
E2,1,PFUnDS,Linear,17.639167671519257,12.069518744347134,1.4614640438568205
E2,1,Sum,Linear,1793.1984128035383,1226.9877047890052,1.4614640438568205
E2,1,Sum EFSA-4,Linear,202.01169676244731,138.22556744491374,1.4614640438568205
E2,1,Sum branched,Linear,1043.8438717976035,714.24533240167,1.4614640438568205
E2,1,Sum linear,Linear,749.3545410059343,512.742372387335,1.4614640438568205
E3,1,PFBA,Linear,95.15021658184624,143.90402927248593,0.6612060625604644
E3,1,PFBS,Linear,0.36862348043766807,0.557501664473863,0.6612060625604644
E3,1,PFDA,Branched,0.0728178130698574,0.11012877405853871,0.6612060625604644
E3,1,PFDA,Linear,0.37184538351025603,0.5623744314598633,0.6612060625604644
E3,1,PFDS,Branched,109.22667665827454,165.19309613602678,0.6612060625604644
E3,1,PFDS,Linear,75.07391212286251,113.54087080228082,0.6612060625604644
E3,1,PFDoDA,Branched,1.449085161988373,2.191578758937741,0.6612060625604644
E3,1,PFDoDA,Linear,0.2913717316625663,0.44066706003005174,0.6612060625604644
E3,1,PFDoDS,Branched,49.15354803640947,74.33922769259937,0.6612060625604644
E3,1,PFDoDS,Linear,6.6997579680299415,10.132632393123705,0.6612060625604644
E3,1,PFHpA,Branched,0.19994741526942378,0.3023980368467046,0.6612060625604644
E3,1,PFHpA,Linear,1.4513049319751192,2.1949359120439156,0.6612060625604644
E3,1,PFHpS,Linear,0.14943181681110357,0.22599886067656658,0.6612060625604644
E3,1,PFHxA,Linear,5.1673719157490465,7.815070381748826,0.6612060625604644
E3,1,PFHxS,Branched,0.13813302894918283,0.20891071145699178,0.6612060625604644
E3,1,PFHxS,Linear,0.5754248609994981,0.8702655549938759,0.6612060625604644
E3,1,PFNA,Branched,0.09056738603851931,0.13697301214662913,0.6612060625604644
E3,1,PFNA,Linear,0.17263640651879553,0.2610931996755681,0.6612060625604644
E3,1,PFNS,Branched,146.6697711930321,221.82157650682424,0.6612060625604644
E3,1,PFNS,Linear,46.92443206591282,70.96793983437165,0.6612060625604644
E3,1,PFOA,Branched,7.758279655135334,11.733527707069191,0.6612060625604644
E3,1,PFOA,Linear,28.81195180110204,43.57484516934131,0.6612060625604644
E3,1,PFOS,Branched,9.221326133447414,13.94622139086053,0.6612060625604644
E3,1,PFOS,Linear,44.62726392324656,67.49373069936966,0.6612060625604644
E3,1,PFPeA,Linear,23.17512086858305,35.04977068546432,0.6612060625604644
E3,1,PFPeS,Linear,0.0,0.0,0.6612060625604644
E3,1,PFTeDA,Branched,1.150715112957538,1.740327528912078,0.6612060625604644
E3,1,PFTeDA,Linear,0.13125559663749428,0.19850936654939025,0.6612060625604644
E3,1,PFTrDA,Branched,0.7443016495212248,1.1256727541773888,0.6612060625604644
E3,1,PFTrDA,Linear,0.17690938328606534,0.2675555977224388,0.6612060625604644
E3,1,PFTrDS,Branched,56.808804226515456,85.91694396528698,0.6612060625604644
E3,1,PFTrDS,Linear,1.5211323639384424,2.3005420701195423,0.6612060625604644
E3,1,PFUnDA,Branched,0.25299449452015904,0.38262579375098177,0.6612060625604644
E3,1,PFUnDA,Linear,0.20796298508240507,0.3145206870564466,0.6612060625604644
E3,1,PFUnDS,Branched,89.32637597436981,135.09612363271594,0.6612060625604644
E3,1,PFUnDS,Linear,7.980438965949489,12.069518744347134,0.6612060625604644
E3,1,Sum,Linear,811.2917090936396,1226.9877047890052,0.6612060625604644
E3,1,Sum EFSA-4,Linear,91.39558319543733,138.22556744491374,0.6612060625604644
E3,1,Sum branched,Linear,472.2633439394983,714.24533240167,0.6612060625604644
E3,1,Sum linear,Linear,339.02836515414117,512.742372387335,0.6612060625604644
E4,1,PFBA,Linear,49.00440338979203,143.90402927248593,0.3405353111899386
E4,1,PFBS,Linear,0.18984900280051567,0.557501664473863,0.3405353111899386
E4,1,PFDA,Branched,0.03750273634499092,0.11012877405853871,0.3405353111899386
E4,1,PFDA,Linear,0.19150835202244937,0.5623744314598633,0.3405353111899386
E4,1,PFDS,Branched,56.254082399111326,165.19309613602678,0.3405353111899386
E4,1,PFDS,Linear,38.66467577143132,113.54087080228082,0.3405353111899386
E4,1,PFDoDA,Branched,0.7463099546721231,2.191578758937741,0.3405353111899386
E4,1,PFDoDA,Linear,0.15006269441848905,0.44066706003005174,0.3405353111899386
E4,1,PFDoDS,Branched,25.315132035919028,74.33922769259937,0.3405353111899386
E4,1,PFDoDS,Linear,3.4505191251656333,10.132632393123705,0.3405353111899386
E4,1,PFHpA,Branched,0.10297720958081907,0.3023980368467046,0.3405353111899386
E4,1,PFHpA,Linear,0.7474531838498466,2.1949359120439156,0.3405353111899386
E4,1,PFHpS,Linear,0.07696059234906619,0.22599886067656658,0.3405353111899386
E4,1,PFHxA,Linear,2.6613074244201087,7.815070381748826,0.3405353111899386
E4,1,PFHxS,Branched,0.07114147413691817,0.20891071145699178,0.3405353111899386
E4,1,PFHxS,Linear,0.29635615158772416,0.8702655549938759,0.3405353111899386
E4,1,PFNA,Branched,0.0466441473159756,0.13697301214662913,0.3405353111899386
E4,1,PFNA,Linear,0.08891145400109636,0.2610931996755681,0.3405353111899386
E4,1,PFNS,Branched,75.53807958439417,221.82157650682424,0.3405353111899386
E4,1,PFNS,Linear,24.16708947600659,70.96793983437165,0.3405353111899386
E4,1,PFOA,Branched,3.995680509082574,11.733527707069191,0.3405353111899386
E4,1,PFOA,Linear,14.838773459795037,43.57484516934131,0.3405353111899386
E4,1,PFOS,Branched,4.749180841260469,13.94622139086053,0.3405353111899386
E4,1,PFOS,Linear,22.983998587079764,67.49373069936966,0.3405353111899386
E4,1,PFPeA,Linear,11.93568456751058,35.04977068546432,0.3405353111899386
E4,1,PFPeS,Linear,0.0,0.0,0.3405353111899386
E4,1,PFTeDA,Branched,0.5926429766304915,1.740327528912078,0.3405353111899386
E4,1,PFTeDA,Linear,0.0675994489120142,0.19850936654939025,0.3405353111899386
E4,1,PFTrDA,Branched,0.38333132164183237,1.1256727541773888,0.3405353111899386
E4,1,PFTrDA,Linear,0.09111212873102073,0.2675555977224388,0.3405353111899386
E4,1,PFTrDS,Branched,29.25775324970752,85.91694396528698,0.3405353111899386
E4,1,PFTrDS,Linear,0.783415809753704,2.3005420701195423,0.3405353111899386
E4,1,PFUnDA,Branched,0.13029759374428784,0.38262579375098177,0.3405353111899386
E4,1,PFUnDA,Linear,0.10710540004244035,0.3145206870564466,0.3405353111899386
E4,1,PFUnDS,Branched,46.00500050182134,135.09612363271594,0.3405353111899386
E4,1,PFUnDS,Linear,4.110097321519048,12.069518744347134,0.3405353111899386
E4,1,Sum,Linear,417.83263987655243,1226.9877047890052,0.3405353111899386
E4,1,Sum EFSA-4,Linear,47.07068662425955,138.22556744491374,0.3405353111899386
E4,1,Sum branched,Linear,243.22575653536384,714.24533240167,0.3405353111899386
E4,1,Sum linear,Linear,174.6068833411885,512.742372387335,0.3405353111899386
E2,2,PFBA,Linear,210.31056454785755,143.90402927248593,1.4614640438568205
E2,2,PFBS,Linear,0.81476863701888,0.557501664473863,1.4614640438568205
E2,2,PFDA,Branched,0.1609492434805861,0.11012877405853871,1.4614640438568205
E2,2,PFDA,Linear,0.8218900107630122,0.5623744314598633,1.4614640438568205
E2,2,PFDS,Branched,241.4237702961862,165.19309613602678,1.4614640438568205
E2,2,PFDS,Linear,165.93590018572613,113.54087080228082,1.4614640438568205
E2,2,PFDoDA,Branched,3.202913555467863,2.191578758937741,1.4614640438568205
E2,2,PFDoDA,Linear,0.6440190635460157,0.44066706003005174,1.4614640438568205
E2,2,PFDoDS,Branched,108.6441083208192,74.33922769259937,1.4614640438568205
E2,2,PFDoDS,Linear,14.808477912169183,10.132632393123705,1.4614640438568205
E2,2,PFHpA,Branched,0.4419438577843487,0.3023980368467046,1.4614640438568205
E2,2,PFHpA,Linear,3.2078199140222594,2.1949359120439156,1.4614640438568205
E2,2,PFHpS,Linear,0.33028920883140916,0.22599886067656658,1.4614640438568205
E2,2,PFHxA,Linear,11.421444363136304,7.815070381748826,1.4614640438568205
E2,2,PFHxS,Branched,0.3053154931709406,0.20891071145699178,1.4614640438568205
E2,2,PFHxS,Linear,1.2718618172306502,0.8702655549938759,1.4614640438568205
E2,2,PFNA,Branched,0.20018113223106201,0.13697301214662913,1.4614640438568205
E2,2,PFNA,Linear,0.38157832342137205,0.2610931996755681,1.4614640438568205
E2,2,PFNS,Branched,324.18425821635844,221.82157650682424,1.4614640438568205
E2,2,PFNS,Linear,103.71709233452833,70.96793983437165,1.4614640438568205
E2,2,PFOA,Branched,17.148128851479388,11.733527707069191,1.4614640438568205
E2,2,PFOA,Linear,63.68306943162039,43.57484516934131,1.4614640438568205
E2,2,PFOS,Branched,20.38190111040952,13.94622139086053,1.4614640438568205
E2,2,PFOS,Linear,98.63966060288402,67.49373069936966,1.4614640438568205
E2,2,PFPeA,Linear,51.22397960223292,35.04977068546432,1.4614640438568205
E2,2,PFPeS,Linear,0.0,0.0,1.4614640438568205
E2,2,PFTeDA,Branched,2.5434261080391933,1.740327528912078,1.4614640438568205
E2,2,PFTeDA,Linear,0.2901143015807277,0.19850936654939025,1.4614640438568205
E2,2,PFTrDA,Branched,1.6451302553795313,1.1256727541773888,1.4614640438568205
E2,2,PFTrDA,Linear,0.39102288580396416,0.2675555977224388,1.4614640438568205
E2,2,PFTrDS,Branched,125.56452436332815,85.91694396528698,1.4614640438568205
E2,2,PFTrDS,Linear,3.362159516859647,2.3005420701195423,1.4614640438568205
E2,2,PFUnDA,Branched,0.5591938398192355,0.38262579375098177,1.4614640438568205
E2,2,PFUnDA,Linear,0.45966067518214,0.3145206870564466,1.4614640438568205
E2,2,PFUnDS,Branched,197.43812715365002,135.09612363271594,1.4614640438568205
E2,2,PFUnDS,Linear,17.639167671519257,12.069518744347134,1.4614640438568205
E2,2,Sum,Linear,1793.1984128035383,1226.9877047890052,1.4614640438568205
E2,2,Sum EFSA-4,Linear,202.01169676244731,138.22556744491374,1.4614640438568205
E2,2,Sum branched,Linear,1043.8438717976035,714.24533240167,1.4614640438568205
E2,2,Sum linear,Linear,749.3545410059343,512.742372387335,1.4614640438568205
E3,2,PFBA,Linear,95.15021658184624,143.90402927248593,0.6612060625604644
E3,2,PFBS,Linear,0.36862348043766807,0.557501664473863,0.6612060625604644
E3,2,PFDA,Branched,0.0728178130698574,0.11012877405853871,0.6612060625604644
E3,2,PFDA,Linear,0.37184538351025603,0.5623744314598633,0.6612060625604644
E3,2,PFDS,Branched,109.22667665827454,165.19309613602678,0.6612060625604644
E3,2,PFDS,Linear,75.07391212286251,113.54087080228082,0.6612060625604644
E3,2,PFDoDA,Branched,1.449085161988373,2.191578758937741,0.6612060625604644
E3,2,PFDoDA,Linear,0.2913717316625663,0.44066706003005174,0.6612060625604644
E3,2,PFDoDS,Branched,49.15354803640947,74.33922769259937,0.6612060625604644
E3,2,PFDoDS,Linear,6.6997579680299415,10.132632393123705,0.6612060625604644
E3,2,PFHpA,Branched,0.19994741526942378,0.3023980368467046,0.6612060625604644
E3,2,PFHpA,Linear,1.4513049319751192,2.1949359120439156,0.6612060625604644
E3,2,PFHpS,Linear,0.14943181681110357,0.22599886067656658,0.6612060625604644
E3,2,PFHxA,Linear,5.1673719157490465,7.815070381748826,0.6612060625604644
E3,2,PFHxS,Branched,0.13813302894918283,0.20891071145699178,0.6612060625604644
E3,2,PFHxS,Linear,0.5754248609994981,0.8702655549938759,0.6612060625604644
E3,2,PFNA,Branched,0.09056738603851931,0.13697301214662913,0.6612060625604644
E3,2,PFNA,Linear,0.17263640651879553,0.2610931996755681,0.6612060625604644
E3,2,PFNS,Branched,146.6697711930321,221.82157650682424,0.6612060625604644
E3,2,PFNS,Linear,46.92443206591282,70.96793983437165,0.6612060625604644
E3,2,PFOA,Branched,7.758279655135334,11.733527707069191,0.6612060625604644
E3,2,PFOA,Linear,28.81195180110204,43.57484516934131,0.6612060625604644
E3,2,PFOS,Branched,9.221326133447414,13.94622139086053,0.6612060625604644
E3,2,PFOS,Linear,44.62726392324656,67.49373069936966,0.6612060625604644
E3,2,PFPeA,Linear,23.17512086858305,35.04977068546432,0.6612060625604644
E3,2,PFPeS,Linear,0.0,0.0,0.6612060625604644
E3,2,PFTeDA,Branched,1.150715112957538,1.740327528912078,0.6612060625604644
E3,2,PFTeDA,Linear,0.13125559663749428,0.19850936654939025,0.6612060625604644
E3,2,PFTrDA,Branched,0.7443016495212248,1.1256727541773888,0.6612060625604644
E3,2,PFTrDA,Linear,0.17690938328606534,0.2675555977224388,0.6612060625604644
E3,2,PFTrDS,Branched,56.808804226515456,85.91694396528698,0.6612060625604644
E3,2,PFTrDS,Linear,1.5211323639384424,2.3005420701195423,0.6612060625604644
E3,2,PFUnDA,Branched,0.25299449452015904,0.38262579375098177,0.6612060625604644
E3,2,PFUnDA,Linear,0.20796298508240507,0.3145206870564466,0.6612060625604644
E3,2,PFUnDS,Branched,89.32637597436981,135.09612363271594,0.6612060625604644
E3,2,PFUnDS,Linear,7.980438965949489,12.069518744347134,0.6612060625604644
E3,2,Sum,Linear,811.2917090936396,1226.9877047890052,0.6612060625604644
E3,2,Sum EFSA-4,Linear,91.39558319543733,138.22556744491374,0.6612060625604644
E3,2,Sum branched,Linear,472.2633439394983,714.24533240167,0.6612060625604644
E3,2,Sum linear,Linear,339.02836515414117,512.742372387335,0.6612060625604644
E4,2,PFBA,Linear,49.00440338979203,143.90402927248593,0.3405353111899386
E4,2,PFBS,Linear,0.18984900280051567,0.557501664473863,0.3405353111899386
E4,2,PFDA,Branched,0.03750273634499092,0.11012877405853871,0.3405353111899386
E4,2,PFDA,Linear,0.19150835202244937,0.5623744314598633,0.3405353111899386
E4,2,PFDS,Branched,56.254082399111326,165.19309613602678,0.3405353111899386
E4,2,PFDS,Linear,38.66467577143132,113.54087080228082,0.3405353111899386
E4,2,PFDoDA,Branched,0.7463099546721231,2.191578758937741,0.3405353111899386
E4,2,PFDoDA,Linear,0.15006269441848905,0.44066706003005174,0.3405353111899386
E4,2,PFDoDS,Branched,25.315132035919028,74.33922769259937,0.3405353111899386
E4,2,PFDoDS,Linear,3.4505191251656333,10.132632393123705,0.3405353111899386
E4,2,PFHpA,Branched,0.10297720958081907,0.3023980368467046,0.3405353111899386
E4,2,PFHpA,Linear,0.7474531838498466,2.1949359120439156,0.3405353111899386
E4,2,PFHpS,Linear,0.07696059234906619,0.22599886067656658,0.3405353111899386
E4,2,PFHxA,Linear,2.6613074244201087,7.815070381748826,0.3405353111899386
E4,2,PFHxS,Branched,0.07114147413691817,0.20891071145699178,0.3405353111899386
E4,2,PFHxS,Linear,0.29635615158772416,0.8702655549938759,0.3405353111899386
E4,2,PFNA,Branched,0.0466441473159756,0.13697301214662913,0.3405353111899386
E4,2,PFNA,Linear,0.08891145400109636,0.2610931996755681,0.3405353111899386
E4,2,PFNS,Branched,75.53807958439417,221.82157650682424,0.3405353111899386
E4,2,PFNS,Linear,24.16708947600659,70.96793983437165,0.3405353111899386
E4,2,PFOA,Branched,3.995680509082574,11.733527707069191,0.3405353111899386
E4,2,PFOA,Linear,14.838773459795037,43.57484516934131,0.3405353111899386
