Compound,Isomer,Parameter,Fisher_Diagonal,Local_Sensitivity_S,Local_Sensitivity_S_norm
PFUnDS,Branched,k_elim,16854.584909793808,129.82520906893933,0.3553571989968301
PFUnDS,Branched,k_feces,6805.276431364744,82.49409937301421,0.22580261797532564
PFUnDS,Branched,k_a,5865.838857865368,76.58876456677812,0.20963855206753879
PFUnDS,Branched,k_ehc,5841.413598080453,76.42914102670822,0.20920163096030545
